DateTime,Global_active_power
541,96050.17081
542,96621.34131
543,96590.26512
544,96000.68131
545,96143.23550000001
546,96181.96975
547,96266.46443
548,96259.99621
549,96763.44213
550,95597.56564
551,94864.046
552,94966.04294
553,94813.84071
554,95551.63678
555,96296.02824999999
556,95896.22458
557,95182.87380999999
558,94825.64439
559,94337.54431
560,93400.8624
561,92443.2143
562,91314.88311
563,90113.70728
564,88475.90473
565,87561.23881000001
566,85939.98384999999
567,84640.32356
568,82891.28042
569,80884.4056
570,78813.09839
571,76583.74330999999
572,74685.41687
573,72562.61863
574,70623.82873000001
575,68845.82376
576,66976.71003
577,64956.22213
578,62810.096659999996
579,61336.48256999999
580,59814.76832
581,58598.265880000006
582,57321.18941
583,56369.03941
584,55471.905580000006
585,54566.14645
586,53439.555140000004
587,51532.216010000004
588,50997.71015
589,49936.94077
590,50161.51571
591,50377.0922
592,49770.29973
593,49360.309989999994
594,49147.56721
595,48845.21179
596,48961.73444
597,48510.02251
598,48340.67135999999
599,48017.73634
600,48204.20235
601,48062.51885
602,47926.79468
603,47783.25613
604,48060.0121
605,48342.80563
606,48524.09264
607,48886.860649999995
608,49005.10181
609,49620.06611
610,50146.27855
611,50475.41602999999
612,51716.07374
613,53360.395019999996
614,54076.974669999996
615,54256.61135
616,54602.94614
617,55239.71184
618,55505.134620000004
619,55230.493
620,55237.86449000001
621,53485.65354
622,52382.039789999995
623,51132.466080000006
624,50797.15097
625,51249.96518000001
626,52025.298539999996
627,53547.820159999996
628,54846.80594
629,56179.96818
630,56954.89792
631,58122.22426
632,59045.722279999994
633,60296.22918
634,61775.680459999996
635,62498.81923000001
636,63338.266030000006
637,63893.13046
638,64396.282119999996
639,65554.74429
640,66651.15567
641,67518.60274
642,67837.65373
643,68442.90890000001
644,69330.41605
645,69696.30415
646,70230.51932
647,70376.8375
648,70037.19701
649,69932.10136
650,70745.89753
651,71930.65703999999
652,72477.46755999999
653,72162.16067
654,72618.73321
655,72241.35851
656,72916.68647
657,72558.94896
658,72418.13177
659,72535.12198
660,71773.78764999998
661,71592.3677
662,71623.48660999999
663,71336.52611
664,71214.45698
665,71024.61499
666,70742.89182
667,70135.53507
668,70175.95369
669,69835.93927999999
670,69552.19977
671,69724.23821
672,68983.8019
673,68577.43187
674,68754.69265
675,68766.87224
676,68477.72419000001
677,68906.43862
678,69651.20255999999
679,71181.07876
680,74631.27812999999
681,80942.7557
682,87641.26870999999
683,92530.19712999999
684,95021.03977
685,96050.27749
686,96428.24152
687,96933.02712999999
688,96808.86434
689,96570.72750000001
690,96707.25690000001
691,96641.77185
692,96581.01659
693,97093.47151999999
694,95947.13355
695,95591.64189
696,95333.02987999999
697,95210.71778
698,95933.78479
699,96346.92087
700,96080.5678
701,95496.47073999999
702,94987.69726
703,93866.08161
704,93359.98688
705,92616.17671
706,90951.63748
707,89370.16868
708,88776.56009
709,87830.56845
710,86682.44932
711,84697.14994
712,83381.48062
713,82155.11408
714,80405.75043
715,78191.04608
716,76350.42658
717,74271.47844
718,72302.83335
719,70217.70968
720,68092.87163000001
721,65836.04927
722,64359.393319999996
723,63371.46425
724,61738.64591
725,59994.8628
726,59047.62814
727,57442.84848
728,56112.12044
729,55269.39859
730,54156.6628
731,53750.67725
732,53227.14422
733,52729.35994
734,51909.45366
735,51282.682779999996
736,50704.63898
737,50543.73758
738,50404.64324
739,50145.73775
740,50064.336780000005
741,49883.39233
742,49824.42034
743,49776.16096
744,49793.78115
745,49624.23096
746,49317.27648
747,49249.92437
748,48931.66875
749,49014.14286
750,49377.252759999996
751,49825.22124
752,49886.50808
753,50317.88123
754,50662.34185
755,51525.09886
756,53109.10132
757,54656.132110000006
758,54399.69777
759,54300.70363999999
760,54604.07679
761,55100.06791
762,54837.203729999994
763,54144.06933
764,54031.670170000005
765,53512.14133
766,52198.21968
767,50487.30236
768,49395.12049
769,50199.12431
770,52124.0943
771,53100.12313
772,54608.35423
773,55398.91063
774,56330.261419999995
775,58152.5002
776,59033.46657999999
777,60116.69764
778,61245.36003
779,62173.88499
780,63152.68768
781,63604.76273
782,65115.61716
783,66232.85692
784,67500.0537
785,68601.48124
786,69680.97454000001
787,70246.0662
788,70898.97943
789,71183.49648999999
790,71536.603
791,71848.77201
792,71589.50195
793,71410.21561
794,71356.13049
795,70947.22179
796,70032.91266999999
797,69826.28845000001
798,69955.92599
799,69841.1113
800,70900.92335
801,71650.33965
802,71585.89291
803,71164.11306
804,70907.98289
805,70362.94061
806,70493.94488
807,70106.87306
808,69536.35929000001
809,69386.09385
810,69320.28538
811,69504.46072
812,69461.00367
813,68960.23649000001
814,69478.86261
815,69184.39834
816,68636.73919
817,68544.93688000001
818,68658.59821
819,68032.29436
820,68378.23544
821,69344.01989000001
822,70120.32206
823,71778.18267
824,74410.54197
825,79467.07054
826,85922.22216
827,91083.48171000001
828,93819.57692
829,94168.068
830,95073.62176000001
831,95637.76965999999
832,95343.66931
833,95134.95842000001
834,94746.40406
835,94398.63077
836,94566.35085
837,94666.75076
838,94532.81765
839,93950.26289
840,93742.33312
841,93496.18787
842,94276.54541
843,94322.48994000001
844,93907.35887999999
845,94078.78177999999
846,93947.44632
847,93094.70405
848,92692.01837
849,91942.52953999999
850,90197.56447000001
851,88791.36647000001
852,88037.715
853,86543.43453
854,85391.78246
855,83687.49979999999
856,81996.03923
857,81158.91716
858,79720.881
859,77201.70331000001
860,75536.94236
861,73411.73272
862,71642.21087000001
863,69478.49648
864,68326.96378
865,66332.13150999999
866,64683.72279
867,62706.40689
868,61400.84054
869,60234.50779
870,58968.08076
871,57536.36006
872,56492.853310000006
873,55104.15399
874,54447.479640000005
875,53819.66833
876,53118.04158999999
877,52638.51496
878,51976.257170000004
879,51666.531610000005
880,51306.6704
881,51147.20538
882,50805.59048
883,50346.75862000001
884,50044.44304
885,49964.14725
886,49923.800390000004
887,49743.27102
888,49558.84614
889,49286.11641
890,49304.333580000006
891,49021.39152
892,49152.82434
893,49558.297439999995
894,49789.57302
895,50278.59271
896,50477.60436
897,50739.62492
898,51003.529650000004
899,51663.02916
900,53003.54241
901,54537.21231
902,54364.397090000006
903,54291.77784
904,54173.99016
905,54224.56147
906,53154.329620000004
907,52467.804299999996
908,51512.74803
909,50542.092930000006
910,48914.91632999999
911,48164.33866
912,47468.31092999999
913,48045.24598000001
914,49610.101670000004
915,50886.51428
916,52097.16328000001
917,53504.72301
918,54332.94476
919,56067.62419
920,58297.957180000005
921,60061.743290000006
922,61292.06219
923,61998.54601
924,62936.077209999996
925,64764.66139
926,66077.17959
927,67185.71995
928,68002.03856
929,69045.92056
930,69674.93018
931,70091.59708
932,70823.17926
933,71429.01084
934,71559.74008999999
935,72351.85292
936,72103.59118999999
937,72245.9094
938,72952.19207
939,73167.13097
940,72941.51771
941,73034.32852000001
942,72462.03649
943,72085.91837
944,72377.91216
945,71849.2485
946,71997.25817
947,72235.34598
948,71533.82659000001
949,70698.71019
950,70514.53051
951,70767.25701999999
952,70504.88891000001
953,70663.69865
954,69791.75063
955,69547.3872
956,69395.56745999999
957,69141.25603
958,68786.3826
959,68162.49583
960,67572.72368000001
961,67667.66388000001
962,67375.35524
963,67220.67262
964,67295.8974
965,67916.98962000001
966,68669.39516
967,70933.97427
968,73974.94665
969,78629.56208999999
970,85043.95387999999
971,89772.70449
972,92123.9368
973,93376.00302
974,93542.63571999999
975,93550.94828999999
976,93323.90866
977,93308.60474
978,93696.79454
979,93271.00693
980,92532.90814
981,92444.80365
982,92755.88883
983,92052.87755
984,91614.17762
985,91910.83234
986,91402.54648
987,90766.35862
988,91380.85033
989,91197.02811
990,91235.56768000001
991,90837.45694
992,90330.68556
993,89471.21273
994,88725.06147000002
995,87466.61937
996,86115.75306
997,85848.67496
998,84577.329
999,83059.18618
1000,81828.556
1001,80001.67619999999
1002,78631.88416
1003,77012.71097
1004,75528.16309
1005,73524.22289
1006,71409.81398
1007,70048.84404
1008,68417.65111
1009,65751.0672
1010,64364.77505
1011,62428.89342000001
1012,61234.33511
1013,59578.09143
1014,58204.88505
1015,57248.22129
1016,56178.115150000005
1017,55661.80164
1018,54673.90738
1019,54008.906879999995
1020,53373.480879999996
1021,52268.271550000005
1022,51897.50435
1023,50858.935770000004
1024,50721.326100000006
1025,50114.53151
1026,49609.92288
1027,49248.57345
1028,49331.29131
1029,48759.075359999995
1030,48120.89252
1031,48152.33762
1032,47822.00686
1033,48042.39558
1034,48027.06820000001
1035,47897.58842
1036,47866.009710000006
1037,47706.116819999996
1038,47656.75658
1039,47949.22588
1040,47835.85102
1041,48147.04067
1042,48435.56826
1043,49177.52631
1044,50513.35093
1045,52036.56688
1046,51856.366590000005
1047,51329.55506
1048,51747.20421
1049,51043.21146
1050,49205.080239999996
1051,47142.52839
1052,45038.93379
1053,43569.81843
1054,41938.169930000004
1055,41479.84126
1056,41657.98048
1057,42382.02762
1058,43198.894029999996
1059,43761.0711
1060,45434.24631
1061,46640.51795000001
1062,47100.9632
1063,48572.179339999995
1064,49902.27412
1065,50494.26889
1066,52065.73608
1067,53588.32523
1068,54803.92151000001
1069,56091.43703
1070,57946.36972
1071,59308.17684
1072,60713.49851
1073,61792.8938
1074,62958.08086
1075,63559.42918
1076,64420.71631
1077,64980.00426
1078,65681.97922000001
1079,66589.63677000001
1080,67219.86170000001
1081,66841.26021000001
1082,67472.66776
1083,67451.99291999999
1084,67643.94003
1085,67929.06976000001
1086,67747.29169000001
1087,67522.85337
1088,68391.64715
1089,68273.09827
1090,68043.98902000001
1091,68180.07776
1092,68201.45193
1093,67768.64874
1094,67237.42793
1095,66838.32213
1096,67193.59141
1097,66592.05962
1098,66151.19117
1099,65855.78593
1100,65202.72272
1101,64723.355299999996
1102,64827.21995
1103,64533.013680000004
1104,64379.22587
1105,64406.18494
1106,64183.34142
1107,64099.56143
1108,64451.121979999996
1109,65180.10151
1110,65204.86445
1111,66957.99289
1112,69676.43676
1113,74085.51883
1114,81248.78823
1115,86172.51503000001
1116,87893.07316
1117,89805.15487
1118,90157.05106
1119,89802.09742
1120,89882.71585000001
1121,90547.9523
1122,90420.43558
1123,91177.2504
1124,91408.92035999999
1125,92084.88159
1126,92148.37165
1127,92015.95169
1128,92182.14727999999
1129,91481.41601
1130,91289.75170000001
1131,91454.48175
1132,91334.73958000001
1133,90898.86825
1134,91248.56331999999
1135,90576.11233999999
1136,90024.69628999999
1137,89109.39637
1138,87950.87879
1139,86885.34679
1140,85445.52313
1141,84085.87588
1142,82590.71985
1143,81558.78792
1144,79552.05818
1145,78121.99704
1146,76714.43295
1147,74312.22705
1148,71997.93583
1149,69679.43502
1150,68191.41251
1151,66418.26170999999
1152,63961.87265999999
1153,62554.88998
1154,61080.06625
1155,59510.835340000005
1156,58273.949440000004
1157,56777.28103
1158,55934.789469999996
1159,54309.68462
1160,53427.328030000004
1161,52673.21176
1162,51488.485629999996
1163,50967.72089
1164,50654.615139999994
1165,50370.331269999995
1166,50054.14671
1167,49567.20232
1168,49108.83027
1169,48149.98597
1170,47871.190969999996
1171,47790.55686
1172,47545.767660000005
1173,47091.69763
1174,46819.32969
1175,46781.86193
1176,46644.03332
1177,47021.233239999994
1178,46794.33791
1179,46708.29315
1180,45838.73939
1181,45770.86274
1182,45936.77329
1183,46279.285780000006
1184,46668.31853
1185,46904.230769999995
1186,47248.2237
1187,48031.08576
1188,49884.11659
1189,52275.61188
1190,52149.52298000001
1191,52097.61552
1192,52901.25122
1193,53383.28947
1194,53028.27609
1195,52611.952399999995
1196,52667.51785
1197,52071.9007
1198,50888.38634
1199,49733.37966
1200,48671.7552
1201,49412.48156
1202,50681.890060000005
1203,52011.97204
1204,53755.136809999996
1205,54506.76204
1206,55265.56405
1207,56280.5631
1208,57447.95908
1209,58375.53875
1210,59004.537679999994
1211,60207.660099999994
1212,61413.06886000001
1213,62416.56129
1214,63776.28464
1215,64725.27764
1216,66440.46995
1217,66782.60506999999
1218,67409.12151
1219,67855.06731
1220,69446.22108999999
1221,70026.85975
1222,70353.57370000001
1223,70274.5927
1224,70245.80853000001
1225,69880.59495
1226,70371.15550000001
1227,70991.99818
1228,71704.48751
1229,71785.28927
1230,71921.05894
1231,72119.54904
1232,72320.69785
1233,72301.98882999999
1234,71812.77434
1235,71263.04844
1236,70407.96932
1237,70294.04867
1238,70230.53155
1239,69990.40394999999
1240,70401.60612000001
1241,70385.50263999999
1242,70187.82001
1243,69886.60104000001
1244,69927.11211
1245,69442.03544
1246,69394.68011
1247,68894.59312
1248,68534.84994
1249,67981.45037
1250,67653.55448
1251,68071.99965
1252,67645.52404
1253,67748.93888999999
1254,68307.65756
1255,69901.01882
1256,72673.20092
1257,77217.80757
1258,84246.40192999999
1259,90282.19787999999
1260,94635.52316
1261,95118.48403
1262,95112.67676
1263,95806.73934
1264,96340.29778000001
1265,95411.39688
1266,95297.13935
1267,95147.52631
1268,95314.31108000001
1269,95130.57853
1270,94522.5131
1271,93820.21539
1272,93673.30733
1273,93301.06115
1274,94125.13440000001
1275,94235.57819
1276,94072.27239
1277,94020.29674
1278,93400.03114
1279,92837.38147
1280,91874.60827000001
1281,90995.60983999999
1282,90009.31184000001
1283,88764.61366999999
1284,87218.07962
1285,85606.4657
1286,84248.09352000001
1287,82940.86548000001
1288,81339.8505
1289,79217.14813
1290,77320.74703999999
1291,75193.25450000001
1292,72886.39028
1293,70797.54532
1294,68892.8153
1295,67268.55619
1296,65531.81636
1297,63635.90710999999
1298,62064.15955
1299,60783.15209
1300,59336.76141
1301,58258.31355
1302,56898.78789
1303,56008.50256
1304,54796.69442
1305,54099.7869
1306,53146.07612
1307,52059.56011
1308,51602.82559
1309,50871.668399999995
1310,50363.05412
1311,49956.42188
1312,49778.01121
1313,49797.681769999996
1314,49405.31222
1315,49281.11171
1316,49189.86511
1317,48955.13337
1318,49036.652259999995
1319,48865.13835
1320,48610.09845
1321,48571.393339999995
1322,48268.334370000004
1323,48194.0875
1324,48368.87423
1325,48886.173559999996
1326,49046.46941
1327,48872.560359999996
1328,48854.29702
1329,49704.66047
1330,50059.190570000006
1331,50440.92415
1332,52425.90089999999
1333,53879.9787
1334,53944.593870000004
1335,54280.95865
1336,54835.381740000004
1337,55133.986600000004
1338,54656.23535
1339,54857.95622
1340,54664.179560000004
1341,53710.47657
1342,52420.43584
1343,51435.720629999996
1344,50520.12299
1345,51168.68525
1346,52317.57402
1347,53419.199140000004
1348,54368.942639999994
1349,55522.021080000006
1350,56142.61934
1351,57764.258780000004
1352,59356.446659999994
1353,60497.700170000004
1354,61619.52754
1355,62316.247489999994
1356,63061.40726
1357,64725.32392
1358,65845.75906
1359,66278.6269
1360,67793.44928
1361,68638.3964
1362,69135.26252
1363,69804.12715
1364,70224.78903
1365,71685.79707
1366,72316.41930000001
1367,72042.79264
1368,71605.75006
1369,71196.15404
1370,72300.81467
1371,72948.0685
1372,73167.61714999999
1373,73422.97835
1374,73353.43713
1375,72911.56808
1376,73007.30638
1377,73348.8325
1378,73128.68119
1379,72559.73806999999
1380,72266.08829
1381,72730.69471000001
1382,73139.71433
1383,72876.34405
1384,72474.37763
1385,72259.9497
1386,72204.90581
1387,72101.97146
1388,72153.54060000001
1389,71580.76951000001
1390,71476.9596
1391,71028.02388000001
1392,70248.83694
1393,69959.20771
1394,70385.43243
1395,70921.60209
1396,71134.52109
1397,71198.29476
1398,71640.54975
1399,72126.65062999999
1400,74970.3746
1401,79155.83706
1402,86283.25563999999
1403,92434.46694
1404,95989.93331000001
1405,96477.03267
1406,97151.27392
1407,97593.06054
1408,97602.87135
1409,97190.1141
1410,96649.64107
1411,96651.50245
1412,96207.97449000001
1413,96057.90375
1414,95623.47805
1415,94602.31703
1416,93673.32870000001
1417,93977.37849
1418,94933.35358999998
1419,95300.06619000001
1420,94980.43881
1421,94531.33810000001
1422,94151.0508
1423,93003.47114000001
1424,92247.29235
1425,91238.95632
1426,90421.68684000001
1427,89274.01616
1428,88457.08501
1429,86490.50877
1430,85298.12456
1431,84079.15522999999
1432,82404.76547
1433,80636.45470999999
1434,79193.9275
1435,76743.26974
1436,74733.19318999999
1437,72677.07407999999
1438,70926.55472
1439,69210.34466999999
1440,66959.54853
1441,65437.70423
1442,64243.3009
1443,62757.657849999996
1444,61518.16073
1445,59956.37396
1446,58362.756149999994
1447,57216.484919999995
1448,56275.082460000005
1449,55391.08345
1450,54272.88571
1451,53356.55814
1452,52566.64567
1453,52110.304879999996
1454,51246.275700000006
1455,51004.10338
1456,50675.83301
1457,50178.096340000004
1458,49858.5543
1459,49906.10433
1460,49597.97857000001
1461,49350.009659999996
1462,49273.35416999999
1463,48933.6753
1464,48784.96061
1465,48694.7382
1466,48799.38184
1467,48642.67155
1468,48712.90921
1469,48759.769140000004
1470,49155.05618
1471,49107.48769
1472,49244.673030000005
1473,49400.00313
1474,50297.32531
1475,50666.01442
1476,51554.18106
1477,53360.43863
1478,53329.619660000004
1479,53052.44015
1480,52752.03355000001
1481,52171.357180000006
1482,50929.30148
1483,48756.479170000006
1484,46817.955720000005
1485,44798.931899999996
1486,43603.29756
1487,43510.807949999995
1488,43586.24733
1489,45027.24715
1490,46153.61251
1491,47102.87841
1492,48165.81978
1493,49343.50695
1494,50736.95252
1495,52040.40665
1496,53229.11139
1497,55137.31962
1498,56536.643560000004
1499,58029.75487999999
1500,59432.465350000006
1501,61129.298310000006
1502,62092.72033
1503,63516.72832
1504,65103.430120000005
1505,66247.27848
1506,67357.82672
1507,68583.97085
1508,69209.47523
1509,69660.75994999999
1510,69995.89726
1511,70579.80096
1512,70822.63212
1513,71449.40366
1514,71734.84957
1515,71950.70319999999
1516,72112.87465000001
1517,72247.69901
1518,71528.80541999999
1519,70817.39991
1520,71134.51631
1521,71105.35545
1522,70764.71712
1523,71119.06377000001
1524,70972.90913
1525,70524.32652
1526,70623.21406
1527,70097.74144
1528,69983.52363
1529,69798.13721
1530,69441.35769
1531,69508.82494
1532,69467.78508
1533,68855.94718999999
1534,68567.11609000001
1535,68289.11564999999
1536,67671.89626000001
1537,67622.03706
1538,67488.07903000001
1539,67038.14972
1540,67157.62399
1541,67256.81426
1542,67580.54319
1543,68501.28503
1544,70797.25885
1545,74486.00171
1546,81246.14921
1547,87565.91777
1548,91352.39158000001
1549,93183.47539
1550,94563.3477
1551,94604.36052999999
1552,94585.73395000001
1553,94592.1866
1554,94458.95281999999
1555,94143.98927
1556,94197.78512000002
1557,94373.83914
1558,94416.70976000001
1559,94237.1157
1560,93812.49713999999
1561,93719.29682999999
1562,94458.70984000001
1563,95177.0741
1564,94519.1189
1565,94286.49717
1566,93795.69420999999
1567,93376.39328999999
1568,92836.10784
